date/time	settlement id	type	order id	sku	description	quantity	marketplace	account type	fulfillment	order city	order state	order postal	tax collection model	product sales	product sales tax	shipping credits	shipping credits tax	gift wrap credits	giftwrap credits tax	Regulatory Fee	Tax On Regulatory Fee	promotional rebates	promotional rebates tax	marketplace withheld tax	selling fees	fba fees	other transaction fees	other	total
Apr 30, 2022 6:00:00 AM PST	20000000009	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-576.47	0	-576.47
May 1, 2022 6:00:00 AM PST	20000000009	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-337.35	0	-337.35
May 1, 2022 11:24:00 AM PST	20000000009	Order	111-7799441-7362994	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	20566	MarketplaceFacilitator	79.99	6.61	0	0	0	0	0	0	-0.0	0	-6.61	-11.2	-4.02	0	0	64.77
May 3, 2022 6:00:00 AM PST	20000000009	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-302.79	0	-302.79
May 4, 2022 6:00:00 AM PST	20000000009	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-399.9	0	-399.9
May 5, 2022 1:47:06 AM PST	20000000009	Order	111-2599906-9861040	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	32463	MarketplaceFacilitator	59.99	3.25	0	0	0	0	0	0	-0.0	0	-3.25	-8.35	-3.79	0	0	47.85
May 6, 2022 5:20:03 AM PST	20000000009	Order	111-1552000-4009069	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	84289	MarketplaceFacilitator	79.99	5.9	0	0	0	0	0	0	-0.0	0	-5.9	-6.66	-2.65	0	0	70.68
May 7, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-319.91	0	-319.91
May 7, 2022 10:00:00 AM PST	20000000010	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-139.79	-139.79
May 11, 2022 2:52:29 AM PST	20000000010	Order	111-6021033-3725462	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	86943	MarketplaceFacilitator	119.99	6.86	0	0	0	0	0	0	-0.0	0	-6.86	-16.49	-4.14	0	0	99.36
May 11, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-362.86	0	-362.86
May 11, 2022 6:24:38 PM PST	20000000010	Order	111-2315798-9401909	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	RICHMOND	VA	98740	MarketplaceFacilitator	79.98	7.58	0	0	0	0	0	0	-0.0	0	-7.58	-8.26	-8.02	0	0	63.7
May 11, 2022 9:28:49 PM PST	20000000010	Order	111-7655572-6475691	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	40427	MarketplaceFacilitator	119.99	11.03	0	0	0	0	0	0	-12.0	0	-11.03	-12.46	-4.04	0	0	91.49
May 12, 2022 4:01:37 PM PST	20000000010	Order	111-5955645-5134741	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	66603	MarketplaceFacilitator	79.99	4.74	0	0	0	0	0	0	-8.0	0	-4.74	-9.68	-3.26	0	0	59.05
May 13, 2022 9:33:09 AM PST	20000000009	Refund	111-8650572-7261268	WX-1001-BLK	Premium Wireless Headphones Black	3	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	16358	MarketplaceFacilitator	-239.97	-21.17	0	0	0	0	0	0	0	0	21.17	20.9	0	0	0	-219.07
May 13, 2022 11:34:18 PM PST	20000000010	Order	111-1087161-6171869	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	93086	MarketplaceFacilitator	79.99	4.62	0	0	0	0	0	0	-0.0	0	-4.62	-8.58	-3.22	0	0	68.19
May 15, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-531.42	0	-531.42
May 15, 2022 3:25:45 PM PST	20000000010	Order	111-1440601-2503554	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	34561	MarketplaceFacilitator	119.99	8.59	0	0	0	0	0	0	-0.0	0	-8.59	-14.28	-3.52	0	0	102.19
May 15, 2022 4:06:35 PM PST	20000000010	Order	111-5072543-9742683	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	BIRMINGHAM	AL	52523	MarketplaceFacilitator	79.99	7.45	0	0	0	0	0	0	-0.0	0	-7.45	-6.47	-3.33	0	0	70.19
May 18, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-313.04	0	-313.04
May 19, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-433.79	0	-433.79
May 20, 2022 6:00:00 AM PST	20000000010	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-611.07	0	-611.07
May 21, 2022 3:55:15 AM PST	20000000010	Order	111-8064924-6029008	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	49469	MarketplaceFacilitator	59.99	3.8	0	0	0	0	0	0	-0.0	0	-3.8	-5.41	-2.83	0	0	51.75
May 21, 2022 1:40:43 PM PST	20000000011	Order	111-6111313-1113537	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	COLUMBUS	OH	91924	MarketplaceFacilitator	79.99	5.98	0	0	0	0	0	0	-0.0	0	-5.98	-9.85	-3.42	0	0	66.72
May 21, 2022 1:52:02 PM PST	20000000009	Refund	111-5609384-9988193	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	90808	MarketplaceFacilitator	-79.99	-7.65	0	0	0	0	0	0	0	0	7.65	8.07	0	0	0	-71.92
May 22, 2022 2:02:48 AM PST	20000000011	Order	111-3283789-6040467	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	RICHMOND	VA	53193	MarketplaceFacilitator	239.98	17.28	0	0	0	0	0	0	-24.0	0	-17.28	-26.43	-8.29	0	0	181.26
May 22, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-638.62	0	-638.62
May 22, 2022 9:28:49 PM PST	20000000010	Refund	111-8558977-9230960	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	40427	MarketplaceFacilitator	-119.99	-11.03	0	0	0	0	0	0	0	0	11.03	9.97	0	0	0	-110.02
May 23, 2022 7:42:14 AM PST	20000000011	Order	111-5067204-6467463	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	DETROIT	MI	33283	MarketplaceFacilitator	34.99	3.44	0	0	0	0	0	0	-1.75	0	-3.44	-5.17	-3.08	0	0	24.99
May 23, 2022 2:22:41 PM PST	20000000011	Order	111-1451577-8744735	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	83905	MarketplaceFacilitator	59.99	3.6	0	0	0	0	0	0	-6.0	0	-3.6	-8.99	-2.86	0	0	42.14
May 25, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-434.1	0	-434.1
May 27, 2022 3:14:59 AM PST	20000000011	Order	111-3335038-6080688	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	19064	MarketplaceFacilitator	79.99	7.27	0	0	0	0	0	0	-4.0	0	-7.27	-10.85	-3.32	0	0	61.82
May 27, 2022 4:40:03 AM PST	20000000011	Order	111-9965197-9499549	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	59412	MarketplaceFacilitator	34.99	1.88	0	0	0	0	0	0	-1.75	0	-1.88	-5.23	-3.46	0	0	24.55
May 28, 2022 1:40:10 AM PST	20000000011	Order	111-2834914-5164624	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	57124	MarketplaceFacilitator	34.99	2.98	0	0	0	0	0	0	-0.0	0	-2.98	-4.79	-3.69	0	0	26.51
May 29, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-640.09	0	-640.09
May 29, 2022 6:29:39 AM PST	20000000011	Order	111-8221845-2777454	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	MILWAUKEE	WI	15806	MarketplaceFacilitator	119.99	9.38	0	0	0	0	0	0	-0.0	0	-9.38	-15.02	-3.79	0	0	101.18
May 30, 2022 8:26:56 PM PST	20000000011	Order	111-9396422-3529080	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	PORTLAND	OR	85397	MarketplaceFacilitator	34.99	2.14	0	0	0	0	0	0	-3.5	0	-2.14	-3.72	-3.43	0	0	24.34
May 31, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-624.35	0	-624.35
May 31, 2022 8:20:38 AM PST	20000000011	Order	111-6843985-6232651	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	64522	MarketplaceFacilitator	79.99	7.68	0	0	0	0	0	0	-0.0	0	-7.68	-6.88	-4.16	0	0	68.95
Jun 1, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-417.25	0	-417.25
Jun 1, 2022 8:11:57 PM PST	20000000011	Order	111-6037595-1749657	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	72411	MarketplaceFacilitator	79.99	4.39	0	0	0	0	0	0	-0.0	0	-4.39	-10.44	-3.4	0	0	66.15
Jun 3, 2022 6:00:00 AM PST	20000000011	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-387.39	0	-387.39
Jun 3, 2022 11:00:26 AM PST	20000000011	Order	111-9656941-3926839	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	DETROIT	MI	94930	MarketplaceFacilitator	79.99	4.44	0	0	0	0	0	0	-0.0	0	-4.44	-10.88	-4.36	0	0	64.75
Jun 6, 2022 12:44:53 AM PST	20000000012	Order	111-7636771-1489765	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	40389	MarketplaceFacilitator	119.99	10.79	0	0	0	0	0	0	-6.0	0	-10.79	-14.89	-2.87	0	0	96.23
Jun 6, 2022 6:00:00 AM PST	20000000012	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-434.76	0	-434.76
Jun 7, 2022 10:00:00 AM PST	20000000012	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-226.09	-226.09
Jun 9, 2022 6:29:39 AM PST	20000000011	Refund	111-4724560-9567725	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	MILWAUKEE	WI	15806	MarketplaceFacilitator	-119.99	-9.38	0	0	0	0	0	0	0	0	9.38	12.02	0	0	0	-107.97
Jun 9, 2022 4:36:27 PM PST	20000000012	Order	111-2707116-4136665	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	60965	MarketplaceFacilitator	79.99	4.02	0	0	0	0	0	0	-0.0	0	-4.02	-7.6	-3.06	0	0	69.33
Jun 10, 2022 6:00:00 AM PST	20000000012	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-469.5	0	-469.5
Jun 13, 2022 6:00:00 AM PST	20000000012	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-196.62	0	-196.62
Jun 14, 2022 6:00:00 AM PST	20000000012	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-487.44	0	-487.44
Jun 14, 2022 11:04:38 AM PST	20000000012	Order	111-7520284-7585795	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	ATLANTA	GA	97910	MarketplaceFacilitator	79.99	7.45	0	0	0	0	0	0	-8.0	0	-7.45	-9.35	-3.78	0	0	58.86
Jun 15, 2022 1:02:56 AM PST	20000000012	Order	111-2421902-3247270	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	90918	MarketplaceFacilitator	119.99	7.03	0	0	0	0	0	0	-12.0	0	-7.03	-15.26	-4.1	0	0	88.63
Jun 16, 2022 6:00:00 AM PST	20000000012	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-166.03	0	-166.03
Jun 16, 2022 11:15:11 AM PST	20000000012	Order	111-7437584-8097413	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	58929	MarketplaceFacilitator	79.99	6.77	0	0	0	0	0	0	-0.0	0	-6.77	-9.26	-3.34	0	0	67.39
Jun 17, 2022 7:42:37 PM PST	20000000012	Order	111-3353785-4138993	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	SALT LAKE CITY	UT	94575	MarketplaceFacilitator	34.99	3.38	0	0	0	0	0	0	-0.0	0	-3.38	-3.22	-2.83	0	0	28.94
Jun 20, 2022 6:00:00 AM PST	20000000013	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-163.42	0	-163.42
Jun 22, 2022 6:00:00 AM PST	20000000013	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-184.75	0	-184.75
Jun 23, 2022 3:35:24 PM PST	20000000013	Order	111-9479842-9304216	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	57059	MarketplaceFacilitator	59.99	5.85	0	0	0	0	0	0	-3.0	0	-5.85	-6.83	-2.89	0	0	47.27
Jun 24, 2022 8:27:06 AM PST	20000000013	Order	111-5900455-1548532	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	68176	MarketplaceFacilitator	59.99	4.47	0	0	0	0	0	0	-0.0	0	-4.47	-5.15	-2.56	0	0	52.28
Jun 26, 2022 6:00:00 AM PST	20000000013	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-291.91	0	-291.91
Jun 27, 2022 2:56:28 PM PST	20000000013	Order	111-2899365-2916069	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	69942	MarketplaceFacilitator	39.99	3.13	0	0	0	0	0	0	-4.0	0	-3.13	-5.36	-3.49	0	0	27.14
Jun 28, 2022 6:00:00 AM PST	20000000013	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-295.55	0	-295.55
Jun 29, 2022 12:27:02 AM PST	20000000013	Order	111-4666525-8132912	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	NEWARK	NJ	81046	MarketplaceFacilitator	79.98	7.29	0	0	0	0	0	0	-8.0	0	-7.29	-6.63	-7.88	0	0	57.47
Jun 29, 2022 6:00:00 AM PST	20000000013	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-377.33	0	-377.33
Jun 30, 2022 7:54:06 PM PST	20000000013	Order	111-2969410-4975295	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	14224	MarketplaceFacilitator	69.98	5.07	0	0	0	0	0	0	-3.5	0	-5.07	-7.31	-8.27	0	0	50.9
Jul 2, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-409.27	0	-409.27
Jul 4, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-313.39	0	-313.39
Jul 5, 2022 1:38:32 AM PST	20000000014	Order	111-4471922-1995859	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	89988	MarketplaceFacilitator	34.99	2.86	0	0	0	0	0	0	-0.0	0	-2.86	-3.21	-2.78	0	0	29.0
Jul 6, 2022 9:22:26 PM PST	20000000014	Order	111-9630451-2597613	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	32069	MarketplaceFacilitator	39.99	2.65	0	0	0	0	0	0	-0.0	0	-2.65	-5.17	-3.08	0	0	31.74
Jul 7, 2022 10:00:00 AM PST	20000000014	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-249.63	-249.63
Jul 7, 2022 1:52:28 PM PST	20000000014	Order	111-5153279-7588425	MS-3301-ERG	Ergonomic Wireless Mouse	3	amazon.com	Standard Orders	Amazon	ATLANTA	GA	95969	MarketplaceFacilitator	179.97	10.14	0	0	0	0	0	0	-0.0	0	-10.14	-25.31	-9.0	0	0	145.66
Jul 8, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-345.55	0	-345.55
Jul 9, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-214.57	0	-214.57
Jul 10, 2022 3:14:25 PM PST	20000000014	Order	111-7758714-9650558	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	64293	MarketplaceFacilitator	39.99	2.75	0	0	0	0	0	0	-0.0	0	-2.75	-3.41	-4.09	0	0	32.49
Jul 13, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-389.13	0	-389.13
Jul 14, 2022 6:00:00 AM PST	20000000014	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-344.5	0	-344.5
Jul 14, 2022 4:27:20 PM PST	20000000014	Order	111-8691502-7009980	SL-5501-GRY	Laptop Stand Adjustable Grey	3	amazon.com	Standard Orders	Amazon	NEWARK	NJ	69597	MarketplaceFacilitator	104.97	10.24	0	0	0	0	0	0	-0.0	0	-10.24	-10.8	-7.51	0	0	86.66
Jul 16, 2022 6:00:00 AM PST	20000000015	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-214.97	0	-214.97
Jul 18, 2022 6:00:00 AM PST	20000000015	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-304.88	0	-304.88
Jul 18, 2022 5:54:22 PM PST	20000000015	Order	111-3191007-9142618	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	PHOENIX	AZ	37767	MarketplaceFacilitator	39.99	2.99	0	0	0	0	0	0	-4.0	0	-2.99	-4.1	-3.07	0	0	28.82
Jul 20, 2022 7:41:34 AM PST	20000000015	Order	111-8403549-8659103	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	HOUSTON	TX	23051	MarketplaceFacilitator	69.98	5.69	0	0	0	0	0	0	-0.0	0	-5.69	-9.7	-5.07	0	0	55.21
Jul 21, 2022 7:25:46 AM PST	20000000015	Order	111-1868846-7649508	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	45916	MarketplaceFacilitator	34.99	1.91	0	0	0	0	0	0	-0.0	0	-1.91	-3.68	-2.66	0	0	28.65
Jul 22, 2022 6:00:00 AM PST	20000000015	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-229.39	0	-229.39
Jul 24, 2022 8:34:13 AM PST	20000000015	Order	111-2307594-3226333	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	COLUMBUS	OH	66260	MarketplaceFacilitator	34.99	2.9	0	0	0	0	0	0	-1.75	0	-2.9	-4.52	-2.5	0	0	26.22
Jul 25, 2022 6:00:00 AM PST	20000000015	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-443.75	0	-443.75
Jul 25, 2022 8:06:33 PM PST	20000000015	Order	111-3217531-9014480	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	11056	MarketplaceFacilitator	39.99	3.39	0	0	0	0	0	0	-2.0	0	-3.39	-5.49	-4.48	0	0	28.02
Jul 25, 2022 8:10:44 PM PST	20000000015	Order	111-3396676-2147756	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	OKLAHOMA CITY	OK	49223	MarketplaceFacilitator	79.99	4.55	0	0	0	0	0	0	-0.0	0	-4.55	-10.73	-4.01	0	0	65.25
Jul 26, 2022 6:17:29 PM PST	20000000015	Order	111-8421969-4644760	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	67684	MarketplaceFacilitator	79.99	5.4	0	0	0	0	0	0	-4.0	0	-5.4	-7.59	-4.0	0	0	64.4
Jul 27, 2022 10:49:34 PM PST	20000000015	Order	111-5157165-5646746	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	NEW YORK	NY	87276	MarketplaceFacilitator	79.99	6.92	0	0	0	0	0	0	-0.0	0	-6.92	-8.37	-3.36	0	0	68.26
Jul 29, 2022 6:00:00 AM PST	20000000015	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-287.72	0	-287.72
Jul 30, 2022 3:47:57 AM PST	20000000015	Order	111-4446807-9686388	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	MILWAUKEE	WI	89638	MarketplaceFacilitator	79.99	5.14	0	0	0	0	0	0	-0.0	0	-5.14	-11.67	-2.55	0	0	65.77
Jul 30, 2022 6:00:00 AM PST	20000000016	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-645.54	0	-645.54
Jul 30, 2022 8:20:42 AM PST	20000000016	Order	111-7474085-2891524	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	94694	MarketplaceFacilitator	159.98	8.44	0	0	0	0	0	0	-8.0	0	-8.44	-22.85	-8.82	0	0	120.31
Jul 30, 2022 5:49:35 PM PST	20000000016	Order	111-8060918-7130603	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	11581	MarketplaceFacilitator	34.99	3.48	0	0	0	0	0	0	-3.5	0	-3.48	-5.09	-2.76	0	0	23.64
Jul 31, 2022 4:54:33 AM PST	20000000016	Order	111-2014499-7676912	WX-1002-WHT	Premium Wireless Headphones White	2	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	19567	MarketplaceFacilitator	159.98	8.13	0	0	0	0	0	0	-0.0	0	-8.13	-13.55	-6.05	0	0	140.38
Jul 31, 2022 4:45:05 PM PST	20000000016	Order	111-3561552-5655136	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	64451	MarketplaceFacilitator	69.98	4.98	0	0	0	0	0	0	-7.0	0	-4.98	-7.57	-7.56	0	0	47.85
Aug 2, 2022 12:47:48 AM PST	20000000016	Order	111-6203780-8339797	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	30365	MarketplaceFacilitator	79.99	6.14	0	0	0	0	0	0	-0.0	0	-6.14	-8.59	-3.77	0	0	67.63
Aug 3, 2022 6:00:00 AM PST	20000000016	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-181.99	0	-181.99
Aug 5, 2022 7:41:34 AM PST	20000000015	Refund	111-4394336-3213134	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	HOUSTON	TX	23051	MarketplaceFacilitator	-69.98	-5.69	0	0	0	0	0	0	0	0	5.69	7.76	0	0	0	-62.22
Aug 7, 2022 6:00:00 AM PST	20000000016	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-452.42	0	-452.42
Aug 7, 2022 10:00:00 AM PST	20000000016	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-123.95	-123.95
Aug 7, 2022 1:24:36 PM PST	20000000016	Order	111-3003921-1212482	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	MIAMI	FL	66948	MarketplaceFacilitator	79.99	4.46	0	0	0	0	0	0	-0.0	0	-4.46	-9.83	-2.61	0	0	67.55
Aug 9, 2022 5:35:09 AM PST	20000000016	Order	111-7238933-3129542	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	DENVER	CO	55443	MarketplaceFacilitator	34.99	2.66	0	0	0	0	0	0	-0.0	0	-2.66	-4.72	-3.94	0	0	26.33
Aug 9, 2022 6:00:00 AM PST	20000000016	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-412.93	0	-412.93
Aug 9, 2022 8:06:33 PM PST	20000000015	Refund	111-2498726-2718442	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	11056	MarketplaceFacilitator	-39.99	-3.39	0	0	0	0	0	0	0	0	3.39	4.39	0	0	0	-35.6
Aug 10, 2022 6:55:02 PM PST	20000000016	Order	111-2293020-9323974	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	NEW YORK	NY	13847	MarketplaceFacilitator	239.98	16.02	0	0	0	0	0	0	-0.0	0	-16.02	-26.41	-7.1	0	0	206.47
